,g_L default,g_L,E_L default,E_L,C_m default,C_m
8621,16.6667,163.0959387,-70,-65.58152638,250,118.2292
8622,16.6667,33.27755295,-70,-63.99273923,250,82.6775
8623,16.6667,167.6210843,-70,-65.58152638,250,118.2292
8624,16.6667,85.59092021,-70,-76.51568941,250,103.9506
8625,16.6667,20.45893782,-70,-62.57868264,250,82.6775
8626,16.6667,250.1119855,-70,-64.31276729,250,109.8293
8627,16.6667,163.0959387,-70,-65.58152638,250,118.2292
8628,16.6667,61.73861826,-70,-62.56025374,250,64.4175
8629,16.6667,113.0700632,-70,-61.99896379,250,144.1315
8630,16.6667,161.2622446,-70,-65.58152638,250,118.2292
8631,16.6667,165.0594893,-70,-65.58152638,250,118.2292
8632,16.6667,218.1539715,-70,-64.31276729,250,109.8293
8633,16.6667,90.4088272,-70,-62.03795533,250,82.6775
8634,16.6667,165.0594893,-70,-65.58152638,250,118.2292
8635,16.6667,116.5182202,-70,-62.92446589,250,118.7322
8636,16.6667,92.57755251,-70,-76.51568941,250,103.9506
8637,16.6667,122.4629179,-70,-73.07731367,250,109.8293
8638,16.6667,214.6375496,-70,-64.31276729,250,109.8293
8639,16.6667,85.59092021,-70,-76.51568941,250,103.9506
8640,16.6667,89.20470583,-70,-61.99896379,250,144.1315
8641,16.6667,122.6621103,-70,-73.07731367,250,109.8293
8642,16.6667,27.54039329,-70,-61.99896379,250,144.1315
8643,16.6667,20.45893782,-70,-62.57868264,250,82.6775
8644,16.6667,61.89306079,-70,-63.95421694,250,82.6775
8645,16.6667,165.0594893,-70,-65.58152638,250,118.2292
8646,16.6667,113.0700632,-70,-61.99896379,250,144.1315
8647,16.6667,161.2622446,-70,-65.58152638,250,118.2292
8648,16.6667,90.4088272,-70,-62.03795533,250,82.6775
8649,16.6667,29.32158503,-70,-63.17258776,250,82.6775
8650,16.6667,22.77261864,-70,-62.92446589,250,118.7322
8651,16.6667,89.20470583,-70,-61.99896379,250,144.1315
8652,16.6667,14.60303392,-70,-62.92446589,250,118.7322
8653,16.6667,29.32158503,-70,-63.17258776,250,82.6775
8654,16.6667,122.6621103,-70,-73.07731367,250,109.8293
8655,16.6667,40.15623048,-70,-62.92446589,250,118.7322
8656,16.6667,2.199479896,-70,-62.92446589,250,118.7322
8657,16.6667,61.89306079,-70,-63.95421694,250,82.6775
8658,16.6667,214.6375496,-70,-64.31276729,250,109.8293
8659,16.6667,167.6210843,-70,-65.58152638,250,118.2292
8660,16.6667,163.2613921,-70,-65.58152638,250,118.2292
8661,16.6667,29.32158503,-70,-63.17258776,250,82.6775
8662,16.6667,11.65139394,-70,-50.0,250,194.5705
8663,16.6667,214.6375496,-70,-64.31276729,250,109.8293
8664,16.6667,85.59092021,-70,-76.51568941,250,103.9506
8665,16.6667,127.8113271,-70,-73.07731367,250,109.8293
8666,16.6667,61.73861826,-70,-62.56025374,250,64.4175
8667,16.6667,165.0594893,-70,-65.58152638,250,118.2292
8668,16.6667,250.1119855,-70,-64.31276729,250,109.8293
8669,16.6667,61.89306079,-70,-63.95421694,250,82.6775
8670,16.6667,116.5182202,-70,-62.92446589,250,118.7322
8671,16.6667,20.0575371,-70,-62.56025374,250,64.4175
8672,16.6667,116.8659179,-70,-61.99896379,250,144.1315
8673,16.6667,163.0959387,-70,-65.58152638,250,118.2292
8674,16.6667,167.6210843,-70,-65.58152638,250,118.2292
8675,16.6667,118.2830004,-70,-73.07731367,250,109.8293
8676,16.6667,15.74857968,-70,-70.22107908,250,156.3205
8677,16.6667,2.199479896,-70,-62.92446589,250,118.7322
8678,16.6667,73.23162157,-70,-61.38578781,250,82.6775
8679,16.6667,122.4629179,-70,-73.07731367,250,109.8293
8680,16.6667,163.2613921,-70,-65.58152638,250,118.2292
8681,16.6667,38.26309374,-70,-61.99896379,250,144.1315
8682,16.6667,161.2622446,-70,-65.58152638,250,118.2292
8683,16.6667,32.0014432,-70,-62.56025374,250,64.4175
8684,16.6667,122.4629179,-70,-73.07731367,250,109.8293
8685,16.6667,163.2613921,-70,-65.58152638,250,118.2292
8686,16.6667,20.0575371,-70,-62.56025374,250,64.4175
8687,16.6667,117.7589677,-70,-73.07731367,250,109.8293
8688,16.6667,73.23162157,-70,-61.38578781,250,82.6775
8689,16.6667,127.8113271,-70,-73.07731367,250,109.8293
8690,16.6667,92.57755251,-70,-76.51568941,250,103.9506
8691,16.6667,125.8727298,-70,-61.99896379,250,144.1315
8692,16.6667,219.2745766,-70,-64.31276729,250,109.8293
8693,16.6667,165.0594893,-70,-65.58152638,250,118.2292
8694,16.6667,122.6621103,-70,-73.07731367,250,109.8293
8695,16.6667,92.57755251,-70,-76.51568941,250,103.9506
8696,16.6667,165.0594893,-70,-65.58152638,250,118.2292
8697,16.6667,85.59092021,-70,-76.51568941,250,103.9506
8698,16.6667,29.32158503,-70,-63.17258776,250,82.6775
8699,16.6667,218.1539715,-70,-64.31276729,250,109.8293
8700,16.6667,1.253266121,-70,-76.35133133,250,125.271
8701,16.6667,98.17954815,-70,-61.99896379,250,144.1315
8702,16.6667,20.45893782,-70,-62.57868264,250,82.6775
8703,16.6667,167.6210843,-70,-65.58152638,250,118.2292
8704,16.6667,15.74857968,-70,-70.22107908,250,156.3205
8705,16.6667,14.60303392,-70,-62.92446589,250,118.7322
8706,16.6667,27.54039329,-70,-61.99896379,250,144.1315
8707,16.6667,90.4088272,-70,-62.03795533,250,82.6775
8708,16.6667,30.14049788,-70,-62.06317645,250,82.6775
8709,16.6667,117.7589677,-70,-73.07731367,250,109.8293
8710,16.6667,113.0700632,-70,-61.99896379,250,144.1315
8711,16.6667,73.23162157,-70,-61.38578781,250,82.6775
8712,16.6667,167.6210843,-70,-65.58152638,250,118.2292
8713,16.6667,73.23162157,-70,-61.38578781,250,82.6775
8714,16.6667,102.0462732,-70,-76.51568941,250,103.9506
8715,16.6667,161.6052464,-70,-65.58152638,250,118.2292
8716,16.6667,73.23162157,-70,-61.38578781,250,82.6775
8717,16.6667,2.912445017,-70,-62.92446589,250,118.7322
8718,16.6667,61.73861826,-70,-62.56025374,250,64.4175
8719,16.6667,125.1250082,-70,-61.99896379,250,144.1315
8720,16.6667,27.54039329,-70,-61.99896379,250,144.1315
8721,16.6667,10.69248803,-70,-62.24762725,250,50.0441
8722,16.6667,163.2613921,-70,-65.58152638,250,118.2292
8723,16.6667,122.6621103,-70,-73.07731367,250,109.8293
8724,16.6667,113.0700632,-70,-61.99896379,250,144.1315
8725,16.6667,2.199479896,-70,-62.92446589,250,118.7322
8726,16.6667,89.20470583,-70,-61.99896379,250,144.1315
8727,16.6667,98.17954815,-70,-61.99896379,250,144.1315
8728,16.6667,32.0014432,-70,-62.56025374,250,64.4175
8729,16.6667,2.912445017,-70,-62.92446589,250,118.7322
8730,16.6667,10.41951224,-70,-61.99896379,250,144.1315
8731,16.6667,109.0303538,-70,-61.99896379,250,144.1315
8732,16.6667,118.2830004,-70,-73.07731367,250,109.8293
8733,16.6667,161.2622446,-70,-65.58152638,250,118.2292
8734,16.6667,22.02791659,-70,-62.92446589,250,118.7322
8735,16.6667,32.0014432,-70,-62.56025374,250,64.4175
8736,16.6667,127.8113271,-70,-73.07731367,250,109.8293
8737,16.6667,32.0014432,-70,-62.56025374,250,64.4175
8738,16.6667,22.77261864,-70,-62.92446589,250,118.7322
8739,16.6667,61.73861826,-70,-62.56025374,250,64.4175
8740,16.6667,165.0594893,-70,-65.58152638,250,118.2292
8741,16.6667,219.2745766,-70,-64.31276729,250,109.8293
8742,16.6667,161.2622446,-70,-65.58152638,250,118.2292
8743,16.6667,250.1119855,-70,-64.31276729,250,109.8293
8744,16.6667,38.26309374,-70,-61.99896379,250,144.1315
8745,16.6667,29.32158503,-70,-63.17258776,250,82.6775
8746,16.6667,127.8113271,-70,-73.07731367,250,109.8293
8747,16.6667,167.6210843,-70,-65.58152638,250,118.2292
8748,16.6667,125.8727298,-70,-61.99896379,250,144.1315
8749,16.6667,167.6210843,-70,-65.58152638,250,118.2292
8750,16.6667,90.4088272,-70,-62.03795533,250,82.6775
8751,16.6667,85.59092021,-70,-76.51568941,250,103.9506
8752,16.6667,125.1250082,-70,-61.99896379,250,144.1315
8753,16.6667,61.73861826,-70,-62.56025374,250,64.4175
8754,16.6667,27.54039329,-70,-61.99896379,250,144.1315
8755,16.6667,90.4088272,-70,-62.03795533,250,82.6775
8756,16.6667,109.0303538,-70,-61.99896379,250,144.1315
8757,16.6667,167.6210843,-70,-65.58152638,250,118.2292
8758,16.6667,92.57755251,-70,-76.51568941,250,103.9506
8759,16.6667,14.60303392,-70,-62.92446589,250,118.7322
8760,16.6667,161.2622446,-70,-65.58152638,250,118.2292
8761,16.6667,85.59092021,-70,-76.51568941,250,103.9506
8762,16.6667,90.4088272,-70,-62.03795533,250,82.6775
8763,16.6667,20.45893782,-70,-62.57868264,250,82.6775
8764,16.6667,118.2830004,-70,-73.07731367,250,109.8293
8765,16.6667,86.43443346,-70,-76.51568941,250,103.9506
8766,16.6667,85.59092021,-70,-76.51568941,250,103.9506
8767,16.6667,113.0700632,-70,-61.99896379,250,144.1315
8768,16.6667,122.4629179,-70,-73.07731367,250,109.8293
8769,16.6667,161.6052464,-70,-65.58152638,250,118.2292
8770,16.6667,109.0303538,-70,-61.99896379,250,144.1315
8771,16.6667,167.6210843,-70,-65.58152638,250,118.2292
8772,16.6667,125.8727298,-70,-61.99896379,250,144.1315
8773,16.6667,167.6210843,-70,-65.58152638,250,118.2292
8774,16.6667,20.45893782,-70,-62.57868264,250,82.6775
8775,16.6667,218.1539715,-70,-64.31276729,250,109.8293
8776,16.6667,40.15623048,-70,-62.92446589,250,118.7322
8777,16.6667,22.77261864,-70,-62.92446589,250,118.7322
8778,16.6667,214.6375496,-70,-64.31276729,250,109.8293
8779,16.6667,10.41951224,-70,-61.99896379,250,144.1315
8780,16.6667,85.59092021,-70,-76.51568941,250,103.9506
8781,16.6667,250.1119855,-70,-64.31276729,250,109.8293
8782,16.6667,122.4629179,-70,-73.07731367,250,109.8293
8783,16.6667,92.57755251,-70,-76.51568941,250,103.9506
8784,16.6667,90.4088272,-70,-62.03795533,250,82.6775
8785,16.6667,117.7589677,-70,-73.07731367,250,109.8293
8786,16.6667,85.59092021,-70,-76.51568941,250,103.9506
8787,16.6667,109.0303538,-70,-61.99896379,250,144.1315
8788,16.6667,2.912445017,-70,-62.92446589,250,118.7322
8789,16.6667,163.0959387,-70,-65.58152638,250,118.2292
8790,16.6667,90.4088272,-70,-62.03795533,250,82.6775
8791,16.6667,127.9576928,-70,-73.07731367,250,109.8293
8792,16.6667,32.0014432,-70,-62.56025374,250,64.4175
8793,16.6667,165.0594893,-70,-65.58152638,250,118.2292
8794,16.6667,214.6375496,-70,-64.31276729,250,109.8293
8795,16.6667,61.04188071,-70,-62.92446589,250,118.7322
8796,16.6667,202.6660802,-70,-64.31276729,250,109.8293
8797,16.6667,125.1250082,-70,-61.99896379,250,144.1315
8798,16.6667,116.8659179,-70,-61.99896379,250,144.1315
8799,16.6667,32.0014432,-70,-62.56025374,250,64.4175
8800,16.6667,29.32158503,-70,-63.17258776,250,82.6775
8801,16.6667,10.41951224,-70,-61.99896379,250,144.1315
8802,16.6667,22.02791659,-70,-62.92446589,250,118.7322
8803,16.6667,219.2745766,-70,-64.31276729,250,109.8293
8804,16.6667,1.259667491,-70,-46.06675265,250,85.9879
8805,16.6667,61.73861826,-70,-62.56025374,250,64.4175
8806,16.6667,73.23162157,-70,-61.38578781,250,82.6775
8807,16.6667,161.2622446,-70,-65.58152638,250,118.2292
8808,16.6667,202.6660802,-70,-64.31276729,250,109.8293
8809,16.6667,29.32158503,-70,-63.17258776,250,82.6775
8810,16.6667,2.199479896,-70,-62.92446589,250,118.7322
8811,16.6667,38.26309374,-70,-61.99896379,250,144.1315
8812,16.6667,85.59092021,-70,-76.51568941,250,103.9506
8813,16.6667,20.0575371,-70,-62.56025374,250,64.4175
8814,16.6667,38.26309374,-70,-61.99896379,250,144.1315
8815,16.6667,61.73861826,-70,-62.56025374,250,64.4175
8816,16.6667,85.59092021,-70,-76.51568941,250,103.9506
8817,16.6667,20.45893782,-70,-62.57868264,250,82.6775
8818,16.6667,61.89306079,-70,-63.95421694,250,82.6775
8819,16.6667,161.6052464,-70,-65.58152638,250,118.2292
8820,16.6667,167.6210843,-70,-65.58152638,250,118.2292
8821,16.6667,85.59092021,-70,-76.51568941,250,103.9506
8822,16.6667,117.7589677,-70,-73.07731367,250,109.8293
8823,16.6667,32.0014432,-70,-62.56025374,250,64.4175
8824,16.6667,161.6052464,-70,-65.58152638,250,118.2292
8825,16.6667,30.14049788,-70,-62.06317645,250,82.6775
8826,16.6667,218.1539715,-70,-64.31276729,250,109.8293
8827,16.6667,27.54039329,-70,-61.99896379,250,144.1315
8828,16.6667,86.43443346,-70,-76.51568941,250,103.9506
8829,16.6667,61.89306079,-70,-63.95421694,250,82.6775
8830,16.6667,116.5182202,-70,-62.92446589,250,118.7322
8831,16.6667,90.4088272,-70,-62.03795533,250,82.6775
8832,16.6667,167.6210843,-70,-65.58152638,250,118.2292
8833,16.6667,14.38309523,-70,-72.03755164,250,156.3205
8834,16.6667,61.89306079,-70,-63.95421694,250,82.6775
8835,16.6667,38.26309374,-70,-61.99896379,250,144.1315
8836,16.6667,127.9576928,-70,-73.07731367,250,109.8293
8837,16.6667,1.259667491,-70,-46.06675265,250,85.9879
8838,16.6667,85.59092021,-70,-76.51568941,250,103.9506
8839,16.6667,32.0014432,-70,-62.56025374,250,64.4175
8840,16.6667,102.0462732,-70,-76.51568941,250,103.9506
8841,16.6667,86.43443346,-70,-76.51568941,250,103.9506
8842,16.6667,161.6052464,-70,-65.58152638,250,118.2292
8843,16.6667,122.4629179,-70,-73.07731367,250,109.8293
8844,16.6667,7.77162805,-70,-65.19674121,250,50.0441
8845,16.6667,118.2830004,-70,-73.07731367,250,109.8293
8846,16.6667,163.2613921,-70,-65.58152638,250,118.2292
8847,16.6667,122.6621103,-70,-73.07731367,250,109.8293
8848,16.6667,86.43443346,-70,-76.51568941,250,103.9506
8849,16.6667,219.2745766,-70,-64.31276729,250,109.8293
8850,16.6667,161.2622446,-70,-65.58152638,250,118.2292
8851,16.6667,218.1539715,-70,-64.31276729,250,109.8293
8852,16.6667,161.2622446,-70,-65.58152638,250,118.2292
8853,16.6667,165.0594893,-70,-65.58152638,250,118.2292
8854,16.6667,90.4088272,-70,-62.03795533,250,82.6775
8855,16.6667,161.2622446,-70,-65.58152638,250,118.2292
8856,16.6667,2.912445017,-70,-62.92446589,250,118.7322
8857,16.6667,10.41951224,-70,-61.99896379,250,144.1315
8858,16.6667,61.73861826,-70,-62.56025374,250,64.4175
8859,16.6667,214.6375496,-70,-64.31276729,250,109.8293
8860,16.6667,167.6210843,-70,-65.58152638,250,118.2292
8861,16.6667,85.59092021,-70,-76.51568941,250,103.9506
8862,16.6667,202.6660802,-70,-64.31276729,250,109.8293
8863,16.6667,113.0700632,-70,-61.99896379,250,144.1315
8864,16.6667,165.0594893,-70,-65.58152638,250,118.2292
8865,16.6667,61.04188071,-70,-62.92446589,250,118.7322
8866,16.6667,53.08111044,-70,-76.51568941,250,103.9506
8867,16.6667,32.0014432,-70,-62.56025374,250,64.4175
8868,16.6667,98.17954815,-70,-61.99896379,250,144.1315
8869,16.6667,165.0594893,-70,-65.58152638,250,118.2292
8870,16.6667,161.2622446,-70,-65.58152638,250,118.2292
8871,16.6667,61.89306079,-70,-63.95421694,250,82.6775
8872,16.6667,11.65139394,-70,-50.0,250,194.5705
8873,16.6667,161.2622446,-70,-65.58152638,250,118.2292
8874,16.6667,122.4629179,-70,-73.07731367,250,109.8293
8875,16.6667,125.8727298,-70,-61.99896379,250,144.1315
8876,16.6667,61.73861826,-70,-62.56025374,250,64.4175
8877,16.6667,85.59092021,-70,-76.51568941,250,103.9506
8878,16.6667,90.4088272,-70,-62.03795533,250,82.6775
8879,16.6667,127.8113271,-70,-73.07731367,250,109.8293
8880,16.6667,161.6052464,-70,-65.58152638,250,118.2292
8881,16.6667,116.5182202,-70,-62.92446589,250,118.7322
8882,16.6667,61.89306079,-70,-63.95421694,250,82.6775
8883,16.6667,125.1250082,-70,-61.99896379,250,144.1315
8884,16.6667,85.59092021,-70,-76.51568941,250,103.9506
8885,16.6667,202.6660802,-70,-64.31276729,250,109.8293
8886,16.6667,102.0462732,-70,-76.51568941,250,103.9506
8887,16.6667,116.5182202,-70,-62.92446589,250,118.7322
8888,16.6667,125.1250082,-70,-61.99896379,250,144.1315
8889,16.6667,125.8727298,-70,-61.99896379,250,144.1315
8890,16.6667,89.20470583,-70,-61.99896379,250,144.1315
8891,16.6667,165.0594893,-70,-65.58152638,250,118.2292
8892,16.6667,22.77261864,-70,-62.92446589,250,118.7322
8893,16.6667,125.8727298,-70,-61.99896379,250,144.1315
8894,16.6667,1.259667491,-70,-46.06675265,250,85.9879
8895,16.6667,218.1539715,-70,-64.31276729,250,109.8293
8896,16.6667,89.20470583,-70,-61.99896379,250,144.1315
8897,16.6667,30.14049788,-70,-62.06317645,250,82.6775
8898,16.6667,38.26309374,-70,-61.99896379,250,144.1315
8899,16.6667,161.6052464,-70,-65.58152638,250,118.2292
8900,16.6667,163.2613921,-70,-65.58152638,250,118.2292
8901,16.6667,127.9576928,-70,-73.07731367,250,109.8293
8902,16.6667,218.1539715,-70,-64.31276729,250,109.8293
8903,16.6667,20.0575371,-70,-62.56025374,250,64.4175
8904,16.6667,98.17954815,-70,-61.99896379,250,144.1315
8905,16.6667,163.2613921,-70,-65.58152638,250,118.2292
8906,16.6667,125.1250082,-70,-61.99896379,250,144.1315
8907,16.6667,250.1119855,-70,-64.31276729,250,109.8293
8908,16.6667,163.0959387,-70,-65.58152638,250,118.2292
8909,16.6667,163.0959387,-70,-65.58152638,250,118.2292
8910,16.6667,165.0594893,-70,-65.58152638,250,118.2292
8911,16.6667,14.60303392,-70,-62.92446589,250,118.7322
8912,16.6667,118.2830004,-70,-73.07731367,250,109.8293
8913,16.6667,61.89306079,-70,-63.95421694,250,82.6775
8914,16.6667,89.20470583,-70,-61.99896379,250,144.1315
8915,16.6667,73.23162157,-70,-61.38578781,250,82.6775
8916,16.6667,214.6375496,-70,-64.31276729,250,109.8293
8917,16.6667,219.2745766,-70,-64.31276729,250,109.8293
8918,16.6667,85.59092021,-70,-76.51568941,250,103.9506
8919,16.6667,38.26309374,-70,-61.99896379,250,144.1315
8920,16.6667,116.8659179,-70,-61.99896379,250,144.1315
8921,16.6667,29.32158503,-70,-63.17258776,250,82.6775
8922,16.6667,89.20470583,-70,-61.99896379,250,144.1315
8923,16.6667,10.41951224,-70,-61.99896379,250,144.1315
8924,16.6667,14.60303392,-70,-62.92446589,250,118.7322
8925,16.6667,163.2613921,-70,-65.58152638,250,118.2292
8926,16.6667,22.02791659,-70,-62.92446589,250,118.7322
8927,16.6667,109.0303538,-70,-61.99896379,250,144.1315
8928,16.6667,161.6052464,-70,-65.58152638,250,118.2292
8929,16.6667,125.8727298,-70,-61.99896379,250,144.1315
8930,16.6667,127.8113271,-70,-73.07731367,250,109.8293
8931,16.6667,92.57755251,-70,-76.51568941,250,103.9506
8932,16.6667,2.912445017,-70,-62.92446589,250,118.7322
8933,16.6667,122.6621103,-70,-73.07731367,250,109.8293
8934,16.6667,250.1119855,-70,-64.31276729,250,109.8293
8935,16.6667,61.73861826,-70,-62.56025374,250,64.4175
8936,16.6667,218.1539715,-70,-64.31276729,250,109.8293
8937,16.6667,161.6052464,-70,-65.58152638,250,118.2292
8938,16.6667,163.2613921,-70,-65.58152638,250,118.2292
8939,16.6667,165.0594893,-70,-65.58152638,250,118.2292
8940,16.6667,73.23162157,-70,-61.38578781,250,82.6775
8941,16.6667,14.60303392,-70,-62.92446589,250,118.7322
8942,16.6667,61.73861826,-70,-62.56025374,250,64.4175
8943,16.6667,90.4088272,-70,-62.03795533,250,82.6775
8944,16.6667,73.23162157,-70,-61.38578781,250,82.6775
8945,16.6667,40.15623048,-70,-62.92446589,250,118.7322
8946,16.6667,214.6375496,-70,-64.31276729,250,109.8293
8947,16.6667,40.15623048,-70,-62.92446589,250,118.7322
8948,16.6667,2.912445017,-70,-62.92446589,250,118.7322
8949,16.6667,53.08111044,-70,-76.51568941,250,103.9506
8950,16.6667,165.0594893,-70,-65.58152638,250,118.2292
8951,16.6667,214.6375496,-70,-64.31276729,250,109.8293
8952,16.6667,161.6052464,-70,-65.58152638,250,118.2292
8953,16.6667,125.8727298,-70,-61.99896379,250,144.1315
8954,16.6667,113.0700632,-70,-61.99896379,250,144.1315
8955,16.6667,30.14049788,-70,-62.06317645,250,82.6775
8956,16.6667,219.2745766,-70,-64.31276729,250,109.8293
8957,16.6667,61.73861826,-70,-62.56025374,250,64.4175
8958,16.6667,127.9576928,-70,-73.07731367,250,109.8293
8959,16.6667,165.0594893,-70,-65.58152638,250,118.2292
8960,16.6667,53.08111044,-70,-76.51568941,250,103.9506
8961,16.6667,73.23162157,-70,-61.38578781,250,82.6775
8962,16.6667,117.7589677,-70,-73.07731367,250,109.8293
8963,16.6667,109.0303538,-70,-61.99896379,250,144.1315
8964,16.6667,61.73861826,-70,-62.56025374,250,64.4175
8965,16.6667,165.0594893,-70,-65.58152638,250,118.2292
8966,16.6667,85.59092021,-70,-76.51568941,250,103.9506
8967,16.6667,219.2745766,-70,-64.31276729,250,109.8293
8968,16.6667,218.1539715,-70,-64.31276729,250,109.8293
8969,16.6667,33.27755295,-70,-63.99273923,250,82.6775
8970,16.6667,20.45893782,-70,-62.57868264,250,82.6775
8971,16.6667,219.2745766,-70,-64.31276729,250,109.8293
8972,16.6667,2.199479896,-70,-62.92446589,250,118.7322
8973,16.6667,61.89306079,-70,-63.95421694,250,82.6775
8974,16.6667,163.0959387,-70,-65.58152638,250,118.2292
8975,16.6667,163.0959387,-70,-65.58152638,250,118.2292
8976,16.6667,61.73861826,-70,-62.56025374,250,64.4175
8977,16.6667,118.2830004,-70,-73.07731367,250,109.8293
8978,16.6667,33.27755295,-70,-63.99273923,250,82.6775
8979,16.6667,22.02791659,-70,-62.92446589,250,118.7322
8980,16.6667,73.23162157,-70,-61.38578781,250,82.6775
8981,16.6667,127.8113271,-70,-73.07731367,250,109.8293
8982,16.6667,86.43443346,-70,-76.51568941,250,103.9506
8983,16.6667,109.0303538,-70,-61.99896379,250,144.1315
8984,16.6667,11.65139394,-70,-50.0,250,194.5705
8985,16.6667,73.23162157,-70,-61.38578781,250,82.6775
8986,16.6667,61.89306079,-70,-63.95421694,250,82.6775
8987,16.6667,127.8113271,-70,-73.07731367,250,109.8293
8988,16.6667,117.7589677,-70,-73.07731367,250,109.8293
8989,16.6667,122.6621103,-70,-73.07731367,250,109.8293
8990,16.6667,2.912445017,-70,-62.92446589,250,118.7322
8991,16.6667,90.4088272,-70,-62.03795533,250,82.6775
8992,16.6667,30.14049788,-70,-62.06317645,250,82.6775
8993,16.6667,61.73861826,-70,-62.56025374,250,64.4175
